Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Sierra Nevada Brewing - Tesla Destination,1075 E 20th St,,Chico,CA,95928,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.72402,-121.815098,2024-07-01,112920,2025-02-12 00:16:32 UTC,P,,,2017-06-06,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Oxford Suites Chico - Tesla Destination,2035 Business Ln,,Chico,CA,95928,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.724814,-121.805656,2024-07-01,112921,2025-02-12 00:16:32 UTC,P,,,2015-10-21,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Seven Mile Casino - Tesla Destination,285 Bay Blvd,,Chula Vista,CA,91910,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.636738,-117.099984,2024-07-01,112923,2025-02-12 00:16:32 UTC,P,,,2015-04-06,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Pacific Palms Resort - Tesla Destination,1 Industry Hills Pkwy,,City of Industry,CA,91744,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.02053,-117.926766,2024-07-01,112924,2025-02-12 00:16:32 UTC,P,,,2014-08-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Stonehouse Cellars - Tesla Destination,500 Old Long Valley Rd,,Clearlake Oaks,CA,95423,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.027867,-122.584476,2024-07-01,112925,2025-02-12 00:16:32 UTC,P,,,2016-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chukchansi Gold Resort & Casino - Tesla Destination,711 Lucky Lane,,Coarsegold,CA,93614,,877-798-3752,E,,Public,,,,,,,18,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.210841,-119.697699,2024-07-01,112927,2025-02-12 00:16:32 UTC,P,,,2018-02-07,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Bonanza King Resort - Tesla Destination,475 Coffee Creek Rd,,Coffee Creek,CA,96091,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.084381,-122.718455,2024-07-01,112928,2025-02-12 00:16:32 UTC,P,,,2016-01-26,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ayres Suites - Corona West - Tesla Destination,1900 Frontage Rd,,Corona,CA,92882,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.878933,-117.60352,2024-07-01,112929,2025-02-12 00:16:32 UTC,P,,,2016-02-22,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ayres Suites- Corona West - Tesla Destination,1910 Frontage Rd,,Corona,CA,92882,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.879042,-117.604476,2024-07-01,112930,2025-02-12 00:16:32 UTC,P,,,2016-02-22,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Silverlakes Sports Complex - Tesla Destination,5555 Hamner Ave,,Corona,CA,92880,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.953317,-117.555626,2024-07-01,112932,2025-02-12 00:16:32 UTC,P,,,2017-10-25,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Five Crowns Restaurant - Tesla Destination,3801 E Coast Hwy,,Corona del Mar,CA,92625,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.59344,-117.867,2024-07-01,112933,2025-02-12 00:16:32 UTC,P,,,2016-10-17,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ayres Hotel & Suites Costa Mesa - Tesla Destination,325 Bristol St,,Costa Mesa,CA,92626,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.665868,-117.881585,2024-07-01,112936,2025-02-12 00:16:32 UTC,P,,,2015-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,South Coast Plaza - Tesla Destination,3333 Bear St,,Costa Mesa,CA,92626,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.691208,-117.893609,2024-07-01,112937,2025-02-12 00:16:32 UTC,P,,,2014-06-27,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Avenue of the Arts Hotel - Tesla Destination,3350 Avenue of the Arts,,Costa Mesa,CA,92626,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.691494,-117.880465,2024-07-01,112938,2025-02-12 00:16:32 UTC,P,,,2017-04-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ayres Suites - Costa Mesa - Tesla Destination,345 Bristol St,,Costa Mesa,CA,92626,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.66535,-117.881234,2024-07-01,112939,2025-02-12 00:16:32 UTC,P,,,2015-10-27,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Anchor Beach Inn Crescent City - Tesla Destination,880 US Hwy 101 S,,Crescent City,CA,95531,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.746635,-124.178231,2024-07-01,112940,2025-02-12 00:16:32 UTC,P,,,2018-01-12,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chateau Margene - Tesla Destination,4315 La Panza Rd,,Creston,CA,93432,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,35.51663,-120.493938,2024-07-01,112941,2025-02-12 00:16:32 UTC,P,,,2018-01-30,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Juniper Cupertino, Curio Collection by Hilton - Tesla Destination",10050 S De Anza Blvd,,Cupertino,CA,95014,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.321772,-122.031361,2024-07-01,112942,2025-02-12 00:16:32 UTC,P,,,2015-12-03,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ridge Vineyards Monte Bello - Tesla Destination,17100 Montebello Rd,,Cupertino,CA,95014,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.299769,-122.115738,2024-07-01,112943,2025-02-12 00:16:32 UTC,P,,,2015-07-02,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Monarch Beach Resort - Tesla Destination,1 Monarch Beach Resort N,,Dana Point,CA,92629,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.482573,-117.714637,2024-07-01,112944,2025-02-12 00:16:32 UTC,P,,,2016-08-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Marina Shores Hotel - Tesla Destination,34280 Pacific Coast Hwy,,Dana Point,CA,92629,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.465809,-117.68938,2024-07-01,112945,2025-02-12 00:16:32 UTC,P,,,2015-01-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Dana Point Inn By The Sea - Tesla Destination,34744 Pacific Coast Hwy,,Dana Point,CA,92624,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.457723,-117.67064,2024-07-01,112946,2025-02-12 00:16:32 UTC,P,,,2015-09-03,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Danville Sycamore Inn - Tesla Destination,803 Camino Ramon,,Danville,CA,94526,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.810487,-121.991211,2024-07-01,112947,2025-02-12 00:16:32 UTC,P,,,2015-11-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Viader Vineyards & Winery - Tesla Destination,1120 Deer Park Rd,,Deer Park,CA,94576,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.560154,-122.473722,2024-07-01,112949,2025-02-12 00:16:32 UTC,P,,,2017-01-25,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,L'Auberge Del Mar - Tesla Destination,1540 Camino Del Mar,,Del Mar,CA,92014,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,32.960062,-117.265986,2024-07-01,112950,2025-02-12 00:16:32 UTC,P,,,2017-04-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton San Diego/Del Mar - Tesla Destination,15575 Jimmy Durante Blvd,,Del Mar,CA,92014,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.977989,-117.255156,2024-07-01,112951,2025-02-12 00:16:32 UTC,P,,,2016-04-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,THE SPRING Resort & Spa - Tesla Destination,12699 Reposo Wy,,Desert Hot Springs,CA,92240,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.955608,-116.482326,2024-07-01,112952,2025-02-12 00:16:32 UTC,P,,,2016-12-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Riverside Inn, a Select Registry Property - Tesla Destination",206 Commercial St,,Downieville,CA,95936,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.559625,-120.828017,2024-07-01,112955,2025-02-12 00:16:32 UTC,P,,,2015-03-23,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Dunsmuir Lodge - Tesla Destination,6604 Dunsmuir Ave,,Dunsmuir,CA,96025,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.198733,-122.277447,2024-07-01,112956,2025-02-12 00:16:32 UTC,P,,,2017-11-13,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Embassy Suites by Hilton - LAX South - Tesla Destination,1440 E Imperial Ave,,El Segundo,CA,90245,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.930574,-118.400744,2024-07-01,112957,2025-02-12 00:16:32 UTC,P,,,2015-11-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Elk Cove Inn & Spa - Tesla Destination,6300 S Hwy 1,,Elk,CA,95432,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.127037,-123.71444,2024-07-01,112958,2025-02-12 00:16:32 UTC,P,,,2015-06-24,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Elk Grove - Tesla Destination,2305 Longport Ct,,Elk Grove,CA,95758,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.426784,-121.482186,2024-07-01,112959,2025-02-12 00:16:32 UTC,P,,,2018-02-20,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt House Emeryville/San Francisco Bay Area - Tesla Destination,5800 Shellmound St,,Emeryville,CA,94608,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.83963,-122.292879,2024-07-01,112960,2025-02-12 00:16:32 UTC,P,,,2018-05-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Quality Inn - Redwoods Area - Tesla Destination,1209 4th St,,Eureka,CA,95501,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.804184,-124.158086,2024-07-01,112962,2025-02-12 00:16:32 UTC,P,,,2018-01-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Carter House Inns and Restaurant 301 - Tesla Destination,301 L St,,Eureka,CA,95501,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.8043,-124.159586,2024-07-01,112963,2025-02-12 00:16:32 UTC,P,,,2015-10-27,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Town House Motel - Historic Old Town - Tesla Destination,933 4th St,,Eureka,CA,95501,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.803762,-124.160955,2024-07-01,112964,2025-02-12 00:16:32 UTC,P,,,2018-01-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EV Energy Inc - Tesla Destination,10417 Fair Oaks Blvd,,Fair Oaks,CA,95628,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.643902,-121.268204,2024-07-01,112965,2025-02-12 00:16:32 UTC,P,,,2017-08-10,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Redwood Suites - Tesla Destination,332 Ocean Ave,,Ferndale,CA,95536,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.575953,-124.265579,2024-07-01,112966,2025-02-12 00:16:32 UTC,P,,,2015-06-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Victorian Inn - Tesla Destination,400 Ocean Ave,,Ferndale,CA,95536,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.575456,-124.264533,2024-07-01,112967,2025-02-12 00:16:32 UTC,P,,,2014-06-20,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Broadstone Plaza - Tesla Destination,2765 E Bidwell,,Folsom,CA,95630,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.653825,-121.126366,2024-07-01,112968,2025-02-12 00:16:32 UTC,P,,,2017-10-16,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Farmhouse Inn - Tesla Destination,7871 River Rd,,Forestville,CA,95436,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.490004,-122.883477,2024-07-01,112969,2025-02-12 00:16:32 UTC,P,,,2014-11-26,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Beachcomber Motel & Spa on the Beach - Tesla Destination,1111 N Main St,,Fort Bragg,CA,95437,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.460496,-123.80675,2024-07-01,112970,2025-02-12 00:16:32 UTC,P,,,2015-05-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ocean View Lodge - Tesla Destination,1141 N Main St,,Fort Bragg,CA,95437,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.462683,-123.806348,2024-07-01,112971,2025-02-12 00:16:32 UTC,P,,,2017-01-27,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Super 8 Motel Fortuna - Tesla Destination,1805 Alamar Way,,Fortuna,CA,95540,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.578614,-124.15297,2024-07-01,112972,2025-02-12 00:16:32 UTC,P,,,2015-11-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Redwood Riverwalk Hotel - Tesla Destination,1859 Alamar Wy,,Fortuna,CA,95540,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.578286,-124.152926,2024-07-01,112973,2025-02-12 00:16:32 UTC,P,,,2015-12-10,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Place Fremont/Silicon Valley - Tesla Destination,3101 W Warren Ave,,Fremont,CA,94538,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.483726,-121.939835,2024-07-01,112975,2025-02-12 00:16:32 UTC,P,,,2018-05-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Fremont Marriott Silicon Valley - Tesla Destination,46100 Landing Pkwy,,Fremont,CA,94538,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.488967,-121.94617,2024-07-01,112976,2025-02-12 00:16:32 UTC,P,,,2016-07-07,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Garden Court Inn - Tesla Destination,5400 Mowry Ave,,Fremont,CA,94538,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.532181,-122.000213,2024-07-01,112977,2025-02-12 00:16:32 UTC,P,,,2014-12-24,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DoubleTree by Hilton Fresno Convention Center - Tesla Destination,2233 Ventura St,,Fresno,CA,93720,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.732514,-119.78393,2024-07-01,112978,2025-02-12 00:16:32 UTC,P,,,2016-05-06,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Fresno Inn - Tesla Destination,480 E. Shaw Ave,,Fresno,CA,93710,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.808656,-119.781063,2024-07-01,112979,2025-02-12 00:16:32 UTC,P,,,2015-01-12,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Kendall Jackson Wine Estate - Tesla Destination,5007 Fulton Rd,,Fulton,CA,95439,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.504217,-122.770179,2024-07-01,112980,2025-02-12 00:16:32 UTC,P,,,2014-10-23,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Old World Winery - Tesla Destination,850 River Rd,,Fulton,CA,95439,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.495894,-122.766331,2024-07-01,112981,2025-02-12 00:16:32 UTC,P,,,2017-06-28,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Zialena Winery - Tesla Destination,21112 River Rd,,Geyserville,CA,95441,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.716197,-122.893565,2024-07-01,112983,2025-02-12 00:16:32 UTC,P,,,2017-04-20,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,David Coffaro Winery - Tesla Destination,7485 Dry Creek Rd,,Geyserville,CA,95441,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.705497,-122.960132,2024-07-01,112985,2025-02-12 00:16:32 UTC,P,,,2015-09-14,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Trattore Farms - Tesla Destination,7878 Dry Creek Rd,,Geyserville,CA,95441,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.710151,-122.961827,2024-07-01,112986,2025-02-12 00:16:32 UTC,P,,,2017-01-03,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Olea Hotel - Tesla Destination,5131 Warm Springs Rd,,Glen Ellen,CA,95442,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.366659,-122.52871,2024-07-01,112987,2025-02-12 00:16:32 UTC,P,,,2016-12-09,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Valley of the Moon Winery - Tesla Destination,777 Madrone Rd,,Glen Ellen,CA,95442,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.340537,-122.50572,2024-07-01,112988,2025-02-12 00:16:32 UTC,P,,,2015-10-21,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Bacara Resort & Spa - Tesla Destination,8301 Hollister Ave,,Goleta,CA,93117,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.435065,-119.920236,2024-07-01,112989,2025-02-12 00:16:32 UTC,P,,,2014-05-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Gray Eagle Lodge - Tesla Destination,5000 Gold Lake Rd,,Graeagle,CA,96103,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.723118,-120.662973,2024-07-01,112990,2025-02-12 00:16:32 UTC,P,,,2017-10-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chalet View Lodge - Tesla Destination,72056 Hwy 70,,Graeagle,CA,96103,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.793039,-120.531491,2024-07-01,112991,2025-02-12 00:16:32 UTC,P,,,2017-07-31,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Grass Valley Courtyard Suites - Tesla Destination,210 N Auburn St,,Grass Valley,CA,95945,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.220443,-121.062682,2024-07-01,112993,2025-02-12 00:16:32 UTC,P,,,2015-09-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Groveland Hotel, a Select Registry Property - Tesla Destination",18767 Main St,,Groveland,CA,95321,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.839448,-120.229199,2024-07-01,112994,2025-02-12 00:16:32 UTC,P,,,2014-08-06,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Evergreen Lodge - Tesla Destination,33160 Evergreen Rd,,Groveland,CA,95321,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.875969,-119.858266,2024-07-01,112995,2025-02-12 00:16:32 UTC,P,,,2015-03-02,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,false,
